repository	stratum	commit	path	status	reason	bytes	sha256	extension	language	line_count	token_count	identifier_count	vocabulary_size	comment_line_count	import_count	declaration_count	test_marker_line_count	error_handling_line_count	parse_status	parse_node_count	parse_error
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/mesh-vram-watch	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/mesh-wake	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/mesh-wake-expect	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/mesh-wakeup-attrib	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/mesh-wan-attribution	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/mesh-wan-traffic	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/mesh-watch	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/mesh-watchtower	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/mesh-wchan	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/mesh-weather	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/mesh-whisper-filter	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/mesh-whisper-run	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/mesh-wifi-congestion	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/mesh-wifi-contention	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/mesh-wifi-crossval	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/mesh-wifi-heat-attrib	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/mesh-wifi-link	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/mesh-wifi-mimo	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/mesh-wifi-motion	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/mesh-wifi-newap	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/mesh-wifi-quality	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/mesh-wifi-rf	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/mesh-wifi-temp	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/mesh-wifiscan	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/mesh-window-check	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/mesh-window-repair	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/mesh-window-state	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/mesh-wip-commit	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/mesh-witness	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/mesh-witness-analyze	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/mesh-witness-promises	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/mesh-workflow	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/mesh-world-music-batch	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/mesh-writeback-debt	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/mesh-zonemap	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/mtg-watchdog.service	excluded	unsupported-extension	na	na	.service	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	shell	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/mtg-watchdog.sh	included		2659	1079d223f08696c0abe01b3caa604d86bf5f3b07be9e8cea28c43a98a9b54b69	.sh	shell	41	376	376	145	11	0	0	13	1	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/mtg-watchdog.timer	excluded	unsupported-extension	na	na	.timer	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	shell	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/ngrok-notify.sh	included		2963	ae31f096d9d2e41629a64ecd95f60f6b3375cb83d6f4fb482df5b6b29b6957c3	.sh	shell	52	420	420	156	11	1	0	10	1	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/ngrok.service	excluded	unsupported-extension	na	na	.service	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	shell	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/node-join-android.sh	included		4990	ee10c49bc14c252c34deb7d1db57a6bd8f63ed73167345933a6ecae1cd8e1de9	.sh	shell	122	681	681	239	17	0	3	12	0	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/phone-setup	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/reflexes.cron.example	excluded	unsupported-extension	na	na	.example	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/reticulum/config.example	excluded	unsupported-extension	na	na	.example	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/reticulum/config.tcplan.example	excluded	unsupported-extension	na	na	.example	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/reticulum/mesh-reticulum.service	excluded	unsupported-extension	na	na	.service	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/reticulum/mesh-rns-linkcheck	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	shell	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/reticulum/mesh-rns-sh.sh	included		13202	3600ca8068e1b9e35c63ba6abb26bed6ef8546ba1c7bd0a58d8b9f3b30d6775a	.sh	shell	200	1833	1833	524	68	0	7	24	0	na	na	
lte-workstation	python	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/reticulum/rns-link-proof.py	included		3643	14a9d6dcc4a879094da2fd8ada1c40d4d68648d172343387d4b6bc70de31174f	.py	python	93	452	452	168	1	3	3	0	0	parsed	676	
lte-workstation	shell	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/reticulum/rns-offgrid-proof.sh	included		9470	e5fe702b039daa7183fd4843d922134dd445b0b30de568c2752dbe746c538d01	.sh	shell	190	1313	1313	399	56	0	11	6	0	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/salama-regrind	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/sketch-to-doom	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/strip-head	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/test-chaos-drill	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/test-fixture-socket-hygiene	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/test-fleet-refresh	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/test-help-guard	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/test-mesh-backlog-race	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/test-mesh-board	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/test-mesh-egress-stream	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/test-mesh-plant	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/test-mesh-pump	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/test-mesh-reflex-decay	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/test-mesh-textin-offset	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/test-mesh-wifiscan-coldstart	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/test-overhear-classifier	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/test-voice-tx-loopback	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/test-whisper-filter	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	python	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/tiny_fleet_pool.py	included		5412	6036797d313c46d698a0b0def39424917c081fc2ddfb09082ddab2499da8f2b6	.py	python	137	580	580	238	5	10	5	2	6	parsed	911	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn-packet-gate/.gitignore	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn-packet-gate/README.md	included		4374	97657360c5114d59c85ffa66d08181b1a906fa49e4e6a51a2532f75ed066fd87	.md	markdown	64	642	642	275	7	na	na	7	0	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn-packet-gate/VENDOR-MANIFEST	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	shell	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn-packet-gate/build.sh	included		1926	08f78aca99d7b74e380fcf57c3b4babb80d240c859d7631b6d2bae8a786c2518	.sh	shell	45	281	281	132	15	0	2	1	0	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn-packet-gate/emu/devices/console.c	included		1129	1259478ba9d1d669505f73f4167d769aa243c35fd45e8c21d2e4f4cf39dd4a1f	.c	c	49	161	161	87	7	4	na	0	0	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn-packet-gate/emu/devices/console.h	included		650	a5431006ff6584e461754996e0b2bc716597b913a7d34fc28f983c96e7679f93	.h	c	22	94	94	64	6	0	na	0	0	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn-packet-gate/emu/devices/system.c	included		3147	82259126b6d92c64c1942d453a96ff83cf6c41b83f233e133b5503cfe8b42521	.c	c	132	445	445	129	6	3	na	0	0	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn-packet-gate/emu/devices/system.h	included		627	37cbeb010f83f7a4618b2eeaf5b6d901fe8f9d1c3fcbb05fbccab07ee4f35bad	.h	c	20	91	91	62	4	0	na	0	0	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn-packet-gate/emu/uxn.c	included		4249	a7029a2bb9ece9cc31c3e14717283bc0689dbfdd47c48ce2518dbc674d73d8e0	.c	c	94	797	797	180	61	1	na	0	0	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn-packet-gate/emu/uxn.h	included		971	971159bff0b836d7fa5e315c9ff6ac44bc96234e5c6b4738944ff58c1977f067	.h	c	42	140	140	82	9	0	na	0	0	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn-packet-gate/mesh-packet-gate	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn-packet-gate/nfq-gate.c	included		11498	45427f3bacf5ccce2868834bd51f3376db2a91960a091a9d372e33feaaf91676	.c	c	269	1497	1497	477	45	10	na	2	0	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn-packet-gate/packet-fixtures	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn-packet-gate/packet-gate.c	included		3452	951a66376a1b0e61eae2e4d6a4d47969b4111fa018762d8253c8c7b51a553f6e	.c	c	67	456	456	204	32	1	na	2	0	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn-packet-gate/packet-gate.rom	excluded	unsupported-extension	na	na	.rom	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn-packet-gate/packet-gate.rom.sym	excluded	unsupported-extension	na	na	.sym	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn-packet-gate/test-packet-gate	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/.gitignore	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/README.md	included		9889	de2de2f27feb9dc2cafaadf413b6208c5f8a8d681883f0995f2f53545858b4f3	.md	markdown	175	1523	1523	623	18	na	na	19	0	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/admitted-fixtures	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/arith32-test.rom	excluded	unsupported-extension	na	na	.rom	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/arith32-test.tal	excluded	unsupported-extension	na	na	.tal	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/arith32.tal	excluded	unsupported-extension	na	na	.tal	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/arith64-test.rom	excluded	unsupported-extension	na	na	.rom	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/arith64-test.tal	excluded	unsupported-extension	na	na	.tal	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/arith64.tal	excluded	unsupported-extension	na	na	.tal	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/audio-in-probe.rom	excluded	unsupported-extension	na	na	.rom	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/audio-in-probe.tal	excluded	unsupported-extension	na	na	.tal	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/audio-probe-emu.c	included		4265	1bdb12e1255106aa7f17e5591c873fbad6792b4f92ab7fe60fa19316ab0d4770	.c	c	129	613	613	234	14	10	na	4	0	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/band-fixtures	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/band-gate.rom	excluded	unsupported-extension	na	na	.rom	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/band-gate.tal	excluded	unsupported-extension	na	na	.tal	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/board-check.c	included		7222	133ad7fc876b16ad860d50e708d2dead04a25b41b5e3c2c69dc116b97e75f9f3	.c	c	212	872	872	206	28	1	na	0	0	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/board-check.rom	excluded	unsupported-extension	na	na	.rom	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	shell	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/build.sh	included		3218	d8ed72b4a17875073ac54793cae6865b3df3bb05c0ac51bf516dc0104b283438	.sh	shell	57	509	509	210	26	1	0	7	0	na	na	
lte-workstation	shell	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/cc-rom.sh	included		1111	d91837989f954f949c542fec7080f959d98f82838670da40a0764ac08f19116f	.sh	shell	21	182	182	82	9	0	0	1	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/chibicc-eval/EVAL.md	included		5323	b7eb4df3b62bb48a7c60e9594b336d900e76f2a557d773f2193c55474ccb2cd3	.md	markdown	90	798	798	375	9	na	na	4	1	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/chibicc-eval/lease-gate-c.rom	excluded	unsupported-extension	na	na	.rom	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/chibicc-eval/lease-gate.c	included		751	5eadd5ba4ec0f8acb0c5d19174431728f581827fbd30b0507483bb321d44971a	.c	c	29	109	109	49	5	1	na	0	0	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/chibicc/LICENSE	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	make	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/chibicc/Makefile	included		973	933a6571c5ede8b61f2ecc5b0cfcc5d76591d255b187df642f79e7a75f6078cd	[none]	make	38	178	178	54	10	na	na	17	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/chibicc/README.md	included		6319	0c15935b43d85b40d19b8625a95743bccc5f4bf1f4cb3561b94598f76a137525	.md	markdown	135	976	976	391	9	na	na	3	1	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/chibicc/VENDOR-MANIFEST	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/chibicc/lib/ctype.h	included		295	606812a7ea834e8cca174d51182df244bb836c06c8f106c0c40bb30a92044640	.h	c	16	58	58	18	1	0	na	0	0	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/chibicc/lib/ctype/isalnum.c	included		89	f7d91d2ba61762a5a8a7c865ffb166c53df099d4b5b41d93e0f25f09024d3e3a	.c	c	3	10	10	6	0	0	na	0	0	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/chibicc/lib/ctype/isalpha.c	included		61	e5a2edc6eb60410258196363adec7d67e66a32bda08109ff415aa91d84589fe0	.c	c	1	8	8	6	0	0	na	0	0	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/chibicc/lib/ctype/isblank.c	included		53	3b1e2cbbd32bfe74b8caf09cabcbe3727dbc91f2ca8454f42223416c12799061	.c	c	1	8	8	5	0	0	na	0	0	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/chibicc/lib/ctype/iscntrl.c	included		63	1395175579fa81374218167e3f9c38c1a8d702e56fada41fd0ff19e1d488cbca	.c	c	1	10	10	7	0	0	na	0	0	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/chibicc/lib/ctype/isdigit.c	included		54	f56707080f2713c63a319eafdf7f01ce904fbc33ae0efaee984195ddcfb6016c	.c	c	1	7	7	5	0	0	na	0	0	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/chibicc/lib/ctype/isgraph.c	included		54	cd88ef930d1eb2d6bf6b9190d279f5a35abcfe8d5bc92848c8bf1b4a90f3d3e0	.c	c	1	7	7	5	0	0	na	0	0	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/chibicc/lib/ctype/islower.c	included		54	db13efafaf9cca43d40447d596d0d8624f8327236903cc41b42c9f1beff761e3	.c	c	1	8	8	6	0	0	na	0	0	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/chibicc/lib/ctype/isprint.c	included		54	582edbe2279ea523ee31ce26d8075c1268b822275c4553cbd59fb4d8797880eb	.c	c	1	7	7	5	0	0	na	0	0	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/chibicc/lib/ctype/ispunct.c	included		140	b069a74e4e30669653e359fa2b005c650b14174c4c62c05b9c736cfa7cc202d8	.c	c	4	13	13	5	0	0	na	0	0	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/chibicc/lib/ctype/isspace.c	included		66	1fed0c3b69d8e3a19bc4334007a69dab5161db404c39be5c0eb5cb2a25375882	.c	c	1	9	9	6	0	0	na	0	0	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/chibicc/lib/ctype/isupper.c	included		54	98845b439cd570dd2ffcd2b275458bc10e512e50ec343acd7366ec8c20e770e5	.c	c	1	8	8	6	0	0	na	0	0	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/chibicc/lib/ctype/isxdigit.c	included		89	0976aa6b5d82826497da3aac4cc48c0abdde857a32ffe2b0fd8b691c19b3bf37	.c	c	3	10	10	6	0	0	na	0	0	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/chibicc/lib/ctype/tolower.c	included		65	ae92c7008c65e41d3a10fd7f3870252a31650672cbd512d32b72058f3cc708d5	.c	c	1	9	9	6	0	0	na	0	0	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/chibicc/lib/ctype/toupper.c	included		67	ce6707e81916899f945979ac62b53fd8321779f363330deef41310838f200ea1	.c	c	1	9	9	6	0	0	na	0	0	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/chibicc/lib/stdlib/atoi.c	included		481	980664cd0f2911a336c205dc76d72236e96af4b8973a7bdc167716a825cb7ded	.c	c	28	50	50	17	0	0	na	0	0	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/chibicc/lib/string.h	included		135	f3c7183d48a8792f37866f4133296d1c2f5546e0b72a2c2414f2f9edd5bc342d	.h	c	5	24	24	14	1	0	na	0	0	na	na	
